Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Guardian Kay'est	DCR	GuardianKayest1	SeaSerpent/Effect	Water	4	1000	1800			Cannot be Summoned unless you control a face-up "Rod of Silence - Kay'est". This card is unaffected by Spell effects and cannot be targeted for attacks, but does not prevent your opponent from attacking you directly.
Guardian Sphinx	PGD	GuardianSphinx1	Rock/Effect	Earth	5	1700	2400	H		Once per turn: You can change this card to face-down Defense Position. When this card is Flip Summoned: Return all monsters your opponent controls to the hand.
Guardian Tryce	DCR	GuardianTryce1	Thunder/Effect	Light	5	1900	1700			Cannot be Summoned unless you control a face-up "Twin Swords of Flashing Light - Tryce". When this card is destroyed and sent to the Graveyard: Special Summon the monster from the Graveyard that was used for its Tribute Summon.
Gyaku-Gire Panda	DCR	GyakuGirePanda	Beast/Effect	Earth	3	800	1600			The ATK of this card increases by 500 points for every monster on your opponent's side of the field. When this card attacks with an ATK that is higher than the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points.
Hane-Hane	SDP	HaneHane	Beast/Effect	Earth	2	450	500			FLIP: Select 1 monster on the field and return it to its owner's hand.
Harpie's Feather Duster	SDD	HarpiesFeatherDuster1	Normal Spell					R	A0/T1	Destroy all Spell and Trap Cards your opponent controls.
Hayabusa Knight	TP4	HayabusaKnight	Warrior/Effect	Earth	3	1000	700			This card can attack twice during the same Battle Phase.
Headless Knight	LON	HeadlessKnight	Fiend	Earth	4	1450	1700			A haunted spirit of a falsely accused knight who wanders in search of truth and justice.
Heart of Clear Water	LOD	HeartofClearWater	Equip Spell							If the equipped monster's ATK is 1300 or higher, this card is automatically destroyed. The monster equipped with this card is not destroyed in battle or by the effect of a card that specifically designates a target. Battle Damage is calculated normally.
Helping Robo For Combat	MFC	HelpingRoboForCombat1	Machine/Effect	Light	4	1600	0	L		When this card destroys an opponent's monster by battle: Draw 1 card, then return 1 card from your hand to the bottom of the Deck.
Helpoemer	PGD	Helpoemer1	Fiend/Effect	Dark	5	2000	1400			Cannot be Special Summoned from the Graveyard. If this card was destroyed by battle and sent to the Graveyard, this effect activates at the end of each of your opponent's Battle Phases: Discard 1 random card from your opponent's hand. This card must be in the Graveyard to activate and to resolve this effect.
Hidden Spellbook	MFC	HiddenSpellbook	Normal Trap							During your turn: Target 2 Spell Cards in your Graveyard; shuffle those targets into the Deck.
Hieroglyph Lithograph	PGD	HieroglyphLithograph	Normal Spell							Pay 1000 Life Points. During the current Duel, your hand size limit becomes 7.
Hino-Kagu-Tsuchi	LOD	HinoKaguTsuchi	Pyro/Spirit	Fire	8	2800	2900			This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned, Flip Summoned or flipped face-up. If this card inflicts Battle Damage to your opponent's Life Points, your opponent must discard all cards in his/her hand during the next Draw Phase before they draw.
Hiro's Shadow Scout	SDP	HirosShadowScout	Fiend/Effect	Dark	2	650	500			FLIP: Your opponent draws 3 cards. Both players look at the cards . If there are any Spell Cards among them, discard all those Spell Card(s) to the Graveyard.
Horn of Heaven	TP3	HornofHeaven1	Counter Trap							When a monster would be Summoned: Tribute 1 monster; negate the summon, and if you do, destroy that monster.
Huge Revolution	MFC	HugeRevolution	Normal Trap							This card can only be activated during your Main Phase when "People Running About", "Oppressed People", and "United Resistance" are face-up on your side of the field. Send all cards in your opponent's hand to the Graveyard and destroy all cards your opponent controls on the field.
Humanoid Slime	LON	HumanoidSlime	Aqua	Water	4	800	2000			This slime apparently has some human genes in its genetic makeup.
Humanoid Worm Drake	LON	HumanoidWormDrake	Aqua/Fusion	Water	7	2200	2000			Humanoid Slime + "Worm Drake"
Hysteric Fairy	LON	HystericFairy	Fairy/Effect	Light	4	1800	500			Tribute 2 monsters on your side of the field to gain 1000 Life Points.
Illusionist Faceless Mage	SDP	IllusionistFacelessMage	Spellcaster	Dark	5	1200	2200			Manipulates enemy attacks with the power of illusion.
Inaba White Rabbit	LOD	InabaWhiteRabbit	Beast/Spirit	Earth	3	700	500			This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned, Flip Summoned or flipped face-up. This monster attacks your opponent's Life Points directly.
Incandescent Ordeal	DCR	IncandescentOrdeal	Ritual Spell							This card is used to Ritual Summon "Legendary Flame Lord". You must also Tribute monsters whose total Levels equal 7 or more from the field or your hand.
Infernalqueen Archfiend	DCR	InfernalqueenArchfiend	Fiend/Effect	Fire	4	900	1500			The controller of this card pays 500 Life Points during each of his/her Standby Phases (this is not optional). When this card is targeted by the effect of a card controlled by your opponent, when resolving the effect, roll a six-sided die. If the result is 2 or 5, negate the effect and destroy the opponent's card. As long as this card remains on the field, during each Standby Phase, increase the ATK of 1 Archfiend Monster Card by 1000 points until the End Phase.
Infinite Cards	LON	InfiniteCards	Continuous Spell							As long as this card remains face-up on the field, there is no limit to the number of cards in both players' hands.
Injection Fairy Lily	LOD	InjectionFairyLily1	Spellcaster/Effect	Earth	3	400	1500	R		If this card attacks or is attacked, during damage calculation (in either player's turn): You can pay 2000 Life Points once per battle; this card gains 3000 ATK during that damage calculation only.
Inpachi	PGD	Inpachi	Machine	Earth	4	1600	1900			A log that attacks lost travelers in the forest. Originally a big tree, it was cut down and possessed by a wicked spirit.
Interdimensional Matter Transporter	DCR	InterdimensionalMatterTransporter1	Normal Trap					D		Target 1 face-up monster you control; banish that target until the End Phase.
Iron Blacksmith Kotetsu	DCR	IronBlacksmithKotetsu	Beast-Warrior/Effect	Fire	2	500	500			FLIP: Select 1 Equip Spell Card from your Deck and add it to your hand.
Island Turtle	SDJ	IslandTurtle	Aqua	Water	4	1100	2000			A huge turtle that is often mistaken for an island.
Jam Breeding Machine	LON	JamBreedingMachine	Continuous Spell							During each of your Standby Phases, Special Summon 1 "Slime Token" (Aqua-Type/WATER/LEVEL 1/ATK 500/DEF 500) in Attack Position to your side of the field. As long as this card remains face-up on the field, you cannot Normal Summon, Flip Summon or Special Summon any other monster (except Slime Tokens).
Jam Defender	LON	JamDefender	Continuous Trap							When a monster on your opponent's side of the field attacks a monster on your side of the field and there is a face-up "Revival Jam" on your side of the field, you can switch the attack target to the "Revival Jam".
Jar Robber	MFC	JarRobber	Quick-Play Spell							Activate only when "Pot of Greed" is activated. Negate the effect of the "Pot of Greed". You draw 1 card from your Deck.
Jar of Greed	LON	JarofGreed	Normal Trap							Draw 1 Card from your deck.
Jigen Bakudan	SDP	JigenBakudan	Pyro/Effect	Fire	2	200	1000			FLIP: After this card is flipped, Tribute it during your Standby Phase to destroy all monsters on your side of the field and inflict Direct Damage equal to half of the total ATK of the destroyed cards (excluding this monster) to your opponent's Life Points.
Jowgen the Spiritualist	LON	JowgentheSpiritualist	Spellcaster/Effect	Light	3	200	1300			Randomly discard 1 card from your hand to the Graveyard to destroy all Special Summoned monsters on the field. In addition, as long as this card remains face-up on the field, no monsters can be Special Summoned.
Jowls of Dark Demise	PGD	JowlsofDarkDemise	Fiend/Effect	Water	2	200	100			FLIP: Take control of 1 monster on your opponent's side of the field until the end of the turn that this card's effect is activated. When the controlled monster attacks, it may attack your opponent directly.
Judgment of Anubis	DCR	JudgmentofAnubis	Counter Trap							Discard 1 card from your hand to negate the activation and the effect of a Spell Card controlled by your opponent that includes the effect of destroying Spell and/or Trap Card(s) on the field and destroy it. Then, you can destroy 1 face-up monster on your oppenent's side of the field and inflict damage to your opponent equal to the ATK of the destroyed monster.
Just Desserts	SDJ	JustDesserts	Normal Trap							Inflict 500 points of Direct Damage to your opponent's Life Points for each monster your opponent has on the field.
Kabazauls	PGD	Kabazauls	Dinosaur	Water	4	1700	1500			A huge monster in the shape of a hippopotamus. The sneezing from his gigantic body is no fierce that people mistake it for a hurricane.
Kaiser Colosseum	MFC	KaiserColosseum	Continuous Spell							If there is 1 or more monster(s) on the field of the controller of this card, his/her opponent cannot place a monster on the field if his/her number of monsters would exceed the number of monsters that are on the field of this card's controller. The cards that are already on the field before this card's activation are unaffected by this effect.
Kaiser Glider	DCR	KaiserGlider	Dragon/Effect	Light	6	2400	2200			This card is not destroyed by battle when this card battles with a monster with the same ATK. When this card is destroyed and sent to the Graveyard, return 1 monster on the field in its owner's hand.
Kanan the Swordmistress	WCS	KanantheSwordmistress1	Warrior	Earth	4	1400	1400			A lady warrior armed with sword and shield, she floats lightly and stings sharply.
Karate Man	SDJ	KarateMan	Warrior/Effect	Earth	3	1000	1000			You can double the original ATK of this card once per turn. If you used this effect, destroy this card during the End Phase.
Karate Man	TP4	KarateMan	Warrior/Effect	Earth	3	1000	1000			You can double the original ATK of this card once per turn. If you used this effect, destroy this card during the End Phase.
Karbonala Warrior	TP3	KarbonalaWarrior	Warrior/Fusion	Earth	4	1500	1200			M-Warrior #1 + "M-Warrior #2"
Kelbek	DCR	Kelbek	Fairy/Effect	Earth	4	1500	1800			Any monster that attacks this card is returned to its owner's hand. Damage calculation is applied normally.
Keldo	DCR	Keldo	Fairy/Effect	Earth	4	1200	1600			When this card is destroyed and sent to the Graveyard as a result of battle, select 2 cards from your opponent's Graveyard and return them to your opponent's Deck. Your opponent then shuffles his/her Deck.
King Tiger Wanghu	PGD	KingTigerWanghu1	Beast/Effect	Earth	4	1700	1000	H		When a monster(s) with 1400 or less ATK is Normal Summoned or Special Summoned: Destroy those monsters with 1400 or less ATK. This card must be face-up on the field to activate and to resolve this effect.
King of Destruction - Xexex	WCS	KingofDestructionXexex	Fiend/Effect	Dark	10	3000	2500			This card cannot be Special Summoned. This card must be Tribute Summoned by offering 3 Fiend-Type monsters on your side of the field as Tributes. If this card attacks your opponent's Life Points directly and makes them 0, the controller of this card wins the Match.
Kiryu	MFC	Kiryu	Dragon/Union/Effect	Dark	5	2000	1500			Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your "Dark Blade" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK/DEF of the equipped monster by 900 points, and you can Tribute this card to allow the equipped monster to attack your opponent directly this turn. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed by battle, destroy this card instead.)
Kishido Spirit	MFC	KishidoSpirit	Continuous Spell							Monsters on your side of the field cannot be destroyed in a battle if the monsters' ATK are equal.
Koitsu	MFC	Koitsu	Fairy/Union/Effect	Water	10	200	100			Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your "Aitsu" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK of the equipped monster by 3000 points. When it attacks with an ATK that is higher than the DEF of a Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed by battle, destroy this card instead.)
Kryuel	PGD	Kryuel	Fiend/Effect	Dark	4	1000	1700			When this card is sent to the Graveyard as a result of battle, toss a coin and call it. If you call it right, destroy 1 monster on your opponent's side of the field.
Kuriboh	PCY	Kuriboh1	Fiend/Effect	Dark	1	300	200			During your opponent's turn, at damage calculation: You can discard this card; you take no Battle Damage from that battle.
Kwagar Hercules	TP3	KwagarHercules	Insect/Fusion	Earth	6	1900	1700			"Kuwagata Alpha" + "Hercules Beetle"
Kycoo the Ghost Destroyer	LON	KycootheGhostDestroyer2	Spellcaster/Effect	Dark	4	1800	700			When this card inflicts Battle Damage to your opponent: You can target up to 2 monsters in their Graveyard; banish those targets. Your opponent cannot banish cards from either player's Graveyard.
Lady Assailant of Flames	LON	LadyAssailantofFlames	Pyro/Effect	Fire	4	1500	1000			FLIP: Remove 3 cards from the top of your Deck from play to inflict 800 points of Direct Damage to your opponent's Life Points.
Lady Panther	LON	LadyPanther	Beast-Warrior/Effect	Earth	4	1400	1300			Tribute this face-up card to return 1 of your monsters destroyed in battle during this turn to the top of your Deck.
Last Turn	LOD	LastTurn	Normal Trap						A0/T1	This card can only be activated during your opponent's turn when your Life Points are 1000 or less. Select 1 monster on your side of the field and send all other cards on the field and in their respective owners' hands to their respective Graveyards. Your opponent must then Special Summon 1 monster from his/her Deck in face-up Attack Position and attack your selected monster. Any Battle Damage from this battle is treated as 0. The player whose monster remains alone on the field at the End Phase of this turn wins the Duel. Any other case results in a DRAW.
Lava Golem	PGD	LavaGolem1	Fiend/Effect	Fire	8	3000	2500			This card cannot be Normal Summoned or Set. This card can only be Special Summoned to your opponent's side of the field by Tributing 2 monsters they control. You cannot Normal Summon or Set the turn you Special Summon this card. This monster's controller takes 1000 damage during each of their Standby Phases.
Legendary Flame Lord	DCR	LegendaryFlameLord	Spellcaster/Ritual/Effect	Fire	7	2400	2000			This card can only be Ritual Summoned with the Ritual Spell Card, "Incandescent Ordeal". You must also Tribute monsters whose total Levels equal 7 or more from the field or your hand. Each time you or your opponent activates 1 Spell Card, put 1 Spell Counter on this card. Remove 3 Spell Counters from this card to destroy all monsters on the field except this card.
Lesser Fiend	LOD	LesserFiend	Fiend/Effect	Dark	5	2100	1000			As long as this monster remains face-up on the field, monsters destroyed by this monster in battle are removed from play instead of being sent to the Graveyard.
Life Absorbing Machine	LOD	LifeAbsorbingMachine	Continuous Trap							During your Standby Phase, gain Life Points equal to half of the total Life Points you paid during your last turn.
Lightning Blade	LON	LightningBlade	Equip Spell							Equip only to a Warrior-Type monster. It gains 800 ATK and all WATER monsters loose 500 ATK.
Lightning Conger	LON	LightningConger	Thunder	Water	3	350	750			This massive eel generates huge charges of electricity and unleashes them as thunderbolts.
Little Chimera	TP3	LittleChimera	Beast/Effect	Fire	2	600	550			As long as this card remains face-up on the field, increase the ATK of all FIRE monsters by 500 points and decrease the ATK of all WATER monsters by 400 points.
Little-Winguard	DCR	LittleWinguard1	Warrior/Effect	Wind	4	1400	1800			Once per turn, during your End Phase: You can change the battle position of this card.
Lizard Soldier	LOD	LizardSoldier	Dragon	Wind	3	1100	800			A beast soldier derived from dragons, it is small for a Dragon-Type. Moving very quickly, this monster is an excellent strategist.
Luster Dragon	MFC	LusterDragon1	Dragon	Wind	4	1900	1600	H		A very beautiful dragon covered with sapphire. It does not like fights, but has incredibly high attack power.
Luster Dragon #2	LOD	LusterDragon2	Dragon	Wind	6	2400	1400			This dragon feeds on emerald. Enchanted by this monster even when attacked, few people live to tell of its beauty.
Mad Sword Beast	TP4	MadSwordBeast	Dinosaur/Effect	Earth	4	1400	1200			When this card attacks with an ATK that is higher than the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points.
Mage Power	LON	MagePower	Equip Spell							The equipped monster gains 500 ATK and DEF for each Spell and Trap Card you control.
Magic Cylinder	LON	MagicCylinder1	Normal Trap					D		When an opponent's monster declares an attack: Target the attacking monster; negate the attack, and if you do, inflict damage to your opponent equal to its ATK.
Magic Drain	TP4	MagicDrain1	Counter Trap					D		When your opponent activates a Spell Card: They can discard 1 Spell Card to negate this card's effect, otherwise negate the activation of their Spell Card, and if you do, destroy it.
Magic Jammer	SDP	MagicJammer1	Counter Trap							When a Spell Card is activated: Discard 1 card; negate the activation, and if you do, destroy it.
Magic Reflector	LOD	MagicReflector	Normal Spell							Select 1 Spell Card that remains face-up on the field and put 1 counter on it. If the selected card is destroyed, the counter is removed instead of the card being destroyed.
Magical Marionette	MFC	MagicalMarionette	Spellcaster/Effect	Dark	5	2000	1000			Each time you or your opponent activates 1 Spell Card put 1 Spell Counter on this card. Increase the ATK of this monster by 200 points for each Spell Counter on this card. Also, you can remove 2 Spell Counters from this card to destroy 1 monster on the field.
Magical Merchant	MFC	MagicalMerchant	Insect/Effect	Light	1	200	700			FLIP: Pick up cards from the top of your Deck until you pick up a Spell or Trap Card. Add that card to your hand. Send the remaining cards to the Graveyard.
Magical Plant Mandragola	MFC	MagicalPlantMandragola	Spellcaster/Effect	Dark	2	500	200			FLIP: Put 1 Spell Counter on each face-up card on the field that you can put a Spell Counter on.
Magical Scientist	MFC	MagicalScientist	Spellcaster/Effect	Dark	1	300	300		A0/T1	Pay 1000 Life Points to Special Summon 1 Level 6 or lower Fusion Monster from your Extra Deck in face-up Attack or Defense Position. That Fusion monster cannot attack your opponent directly, and is returned to your Extra Deck at the end of your turn.
Magician of Faith	SDJ	MagicianofFaith1	Spellcaster/Effect	Light	1	300	400		A0/T1	FLIP: Target 1 Spell Card in your Graveyard; add that target to your hand.
Maha Vailo	SDJ	MahaVailo1	Spellcaster/Effect	Light	4	1550	1400			This card gains 500 ATK for each Equip Card equipped to this card.
Maharaghi	LOD	Maharaghi	Rock/Spirit	Earth	4	1200	1700			This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned or flipped face-up. If this card is Normal Summoned or flipped face-up, look at 1 card on the top of your Deck during your next Draw Phase (before you draw), and return the card to the top or the bottom of your Deck.
Maiden of the Aqua	PGD	MaidenoftheAqua	Aqua/Effect	Water	4	700	2000			As long as this card remains face-up on the field, the field is treated as "Umi." (However, there is no increasing or decreasing of ATK/DEF due to "Umi's" effect.) If there is an active field card on the field, this effect is not applied.
Maju Garzett	DCR	MajuGarzett	Fiend/Effect	Dark	7	?	0			The ATK of this card becomes equal to the combined original ATK of the 2 monsters you Tributed for the Tribute Summon of this card.
Malevolent Nuzzler	SDJ	MalevolentNuzzler1	Equip Spell							The equipped monster gains 700 ATK. When this card is sent from the field to the Graveyard: You can pay 500 Life Points; return this card to the top of the Deck.
Man-Eater Bug	SDP	ManEaterBug1	Insect/Effect	Earth	2	450	600			FLIP: Target 1 monster on the field; destroy that target.
Manga Ryu-Ran	SDP	MangaRyuRan1	Dragon/Toon/Effect	Fire	7	2200	2600			Cannot be Normal Summoned/Set. Cannot be Special Summoned unless you control a face-up "Toon World". Must first be Special Summoned (from your hand) by Tributing the same number of monsters required for a Tribute Summon (normally 2). This card cannot attack the turn it is Special Summoned. You must pay 500 Life Points to declare an attack with this monster. If "Toon World" on the field is destroyed, destroy this card. This card can attack your opponent directly, unless they control a Toon Monster. If they do control one, this card must target a Toon Monster for its attacks.
Marauding Captain	LOD	MaraudingCaptain	Warrior/Effect	Earth	3	1200	400			Your opponent cannot select another Warrior-Type monster you control as an attack target. When this card is Normal Summoned, you can Special Summon 1 Level 4 or lower monster from your hand.
Maryokutai	LON	Maryokutai	Aqua/Effect	Water	3	900	900			Activate only during your opponent's turn. When your opponent activates a Spell Card, Tribute this face-up card to negate the activation of the Spell Card and destroy it.
Masaki the Legendary Swordsman	SDJ	MasakitheLegendarySwordsman	Warrior	Earth	4	1100	1100			Legendary swordmaster Masaki is a veteran of over 100 battles.
Mask of Brutality	LON	MaskofBrutality	Equip Spell							Increase the ATK of a monster equipped with this card by 1000 points and decrease its DEF by 1000 points. Pay 1000 Life Points during each of your Standby Phases. If you do not, destroy this card.
Mask of Darkness	SDP	MaskofDarkness1	Fiend/Effect	Dark	2	900	400	L		FLIP: Target 1 Trap Card in your Graveyard; add that target to your hand.
Mask of Dispel	LON	MaskofDispel	Continuous Spell							Select 1 face-up Spell Card on the field. The controller of the Spell Card must take damage of 500 Life Points during each of your Standby Phases. When the selected card is destroyed or removed from the field, this card is also destroyed.
Mask of Restrict	LON	MaskofRestrict1	Continuous Trap							Cards cannot be Tributed.
Mask of Weakness	LON	MaskofWeakness1	Normal Trap							Target 1 attacking monster; that target loses 700 ATK until the End Phase.
Mask of the Accursed	LON	MaskoftheAccursed	Equip Spell							The monster equipped with this card cannot attack. The controller of the equipped monster takes 500 points of damage during each of your Standby Phases.
Mass Driver	MFC	MassDriver	Continuous Spell						A0/T1	Tribute 1 monster on your side of the field to inflict 400 points of damage to your opponent's Life Points.
Master Kyonshee	PGD	MasterKyonshee	Zombie	Earth	4	1750	1000			A wandering Kyonshee searching for a strong rival to defeat. They say he was known as the master of all martial arts.
Mechanicalchaser	TP3	Mechanicalchaser1	Machine	Dark	4	1850	800			A hunter that relentlessly pursues its target by order of the Machine King.
Mefist the Infernal General	DCR	MefisttheInfernalGeneral	Fiend/Effect	Dark	5	1800	1700			When this card attacks with an ATK that is higher than the Def of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points. When this card inflicts Battle Damage to your opponent's Life Points, select 1 card from your opponent's hand randomly and discard it.
Mega Ton Magical Cannon	MFC	MegaTonMagicalCannon	Normal Spell							Remove 10 Spell Counters on your side of the field. Destroy all cards on your opponent's side of the field.
Megamorph	TP4	Megamorph	Equip Spell							While your Life Points are lower than your opponent's, double the original ATK of a monster equipped with this card. While your Life Points are higher, halve the original ATK.
Melchid the Four-Face Beast	LON	MelchidtheFourFaceBeast	Fiend	Dark	4	1500	1200			This monster has four different masks for four different attacks.
Metallizing Parasite - Lunatite	DCR	MetallizingParasiteLunatite	Aqua/Union/Effect	Water	7	1000	500			Once per turn, during your Main Phase, if you control this monster on the field, you can equip it to a face-up monster on your side of the field as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, that monster will be unaffected by the effects of Spell Cards controlled by your opponent. (1 monster can only be equipped with 1 Union Monster at a time. If the monster that this card is equipped to is destroyed by battle, destroy this card instead.)
Metalsilver Armor	MFC	MetalsilverArmor	Equip Spell							As long as you control the monster equipped with this card, your opponent cannot use the effect of a Spell, Trap, or Effect Monster that targets 1 monster, except the equipped monster.
Metamorphosis	PGD	Metamorphosis	Normal Spell						A0/T1	Tribute 1 monster. Special Summon 1 Fusion Monster from your Extra Deck with the same Level as the Tributed monster.
Meteo the Matchless	WCS	MeteotheMatchless	Beast-Warrior/Effect	Dark	8	2400	2000			This card cannot be Special Summoned. This card must be Tribute Summoned by offering 3 Beast-Warrior-Type monsters on your side of the field as Tributes. If this card attacks your opponent's Life Points directly and makes them 0, the controller of this card wins the Match.
Meteorain	MFC	Meteorain	Normal Trap							During this turn, when your monsters attack with an ATK that is higher then the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points.
Milus Radiant	SDJ	MilusRadiant	Beast/Effect	Earth	1	300	250			As long as this card remains face-up on the field, increase the ATK of all Earth monsters by 500 points and decrease the ATK of all Wind monsters by 400 points.
Miracle Dig	LON	MiracleDig	Normal Spell							If there are 5 or more of your monsters that have been removed from play in the current Duel, return 3 of them to the Graveyard.
Miracle Restoring	MFC	MiracleRestoring	Normal Trap							Remove 2 Spell Counters on your side of the field. Special Summon 1 "Dark Magician" or "Buster Blader" from your Graveyard in face-up Attack or Defense Position.
Mirage Knight	DCR	MirageKnight1	Warrior/Effect	Light	8	2800	2000			Cannot be Normal Summoned/Set. Must be Special Summoned by "Dark Flare Knight" and cannot be Special Summoned by other ways. During damage calculation only, this card gains ATK equal to the original ATK of the opponent's monster it is battling. During the End Phase of a turn this card attacked or was attacked: Banish this card.
Mirage of Nightmare	PGD	MirageofNightmare1	Continuous Spell						A0/T1	Once per turn, during your opponent's Standby Phase: Draw cards until you have 4 cards in your hand. If you do, during your next Standby Phase after that: Randomly discard the same number of cards you drew (or your entire hand, if you do not have enough cards).
Moisture Creature	PGD	MoistureCreature	Fairy/Effect	Light	9	2800	2900			If you Tribute Summon this monster by Tributing 3 monsters on the field, destroy all Spell and Trap Cards on your opponent's side of the field.
Molten Behemoth	PGD	MoltenBehemoth	Pyro	Fire	5	1000	2200			A giant born from magma, it attacks with a magma punch.
Monster Reborn	SDJ	MonsterReborn3	Normal Spell						A1/T1	Target 1 monster in either player's Graveyard; Special Summon it.
Monster Reborn	SDP	MonsterReborn3	Normal Spell						A1/T1	Target 1 monster in either player's Graveyard; Special Summon it.
Morale Boost	DCR	MoraleBoost	Continuous Spell							Each time a player equips an Equip Spell Card, that player's Life Points increase by 1000 points. Each time an Equip Spell Card is destroyed or removed from the field, inflict 1000 damage to the Life Points of the controller of that Equip Spell Card.
Morphing Jar	TP4	MorphingJar1	Rock/Effect	Earth	2	700	600	L	A1/T1	FLIP: Both players discard all the cards in their hands, then draw 5 cards.
Mountain	SDJ	Mountain	Field Spell							Increases the ATK and DEF of all Dragon, Winged Beast, and Thunder-Type monsters by 200 points.
Mucus Yolk	PGD	MucusYolk	Aqua/Effect	Dark	3	0	100			This card may attack your opponent directly. Each time this card inflicts battle damage to your opponent's Life Points, increase the ATK of this card by 1000 points during your next Standby Phase. The ATK increase lasts as long as this card remains face-up on the field.
Mudora	DCR	Mudora	Fairy/Effect	Earth	4	1500	1800			This card gains 200 ATK for every Fairy-Type monster in your Graveyard.
Muka Muka	SDP	MukaMuka1	Rock/Effect	Earth	2	600	300	L		This card gains 300 ATK and DEF for each card in your hand.
Mustering of the Dark Scorpions	DCR	MusteringoftheDarkScorpions1	Normal Spell							If you control a face-up "Don Zaloog": You can Special Summon any number of "Dark Scorpion" monsters from your hand, but only 1 copy of each.
My Body as a Shield	MFC	MyBodyasaShield2	Quick-Play Spell							When your opponent activates a Spell/Trap Card or monster effect that would destroy a monster(s) on the field (except during the Damage Step): Pay 1500 Life Points; negate the activation, and if you do, destroy it.
Mysterious Guard	LOD	MysteriousGuard1	Spellcaster/Effect	Earth	3	800	1200	D		FLIP: Target 1 face-up monster on the field, and if you control a face-up Warrior-Type monster, you can target 1 additional face-up monster on the field; return the first target to the top of the Deck, then return the additional target (if any) to the hand if you still control a face-up Warrior-Type monster.
Mystic Tomato	TP4	MysticTomato1	Plant/Effect	Dark	4	1400	1100			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 DARK monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Mystical Knight of Jackal	PGD	MysticalKnightofJackal	Beast-Warrior/Effect	Light	7	2700	1200			When this card destroys 1 monster on your opponent's side of the field and sends it to your opponent's Graveyard as a result of battle, you can then return the card to the top of your opponent's Deck.
Mystical Space Typhoon	SDP	MysticalSpaceTyphoon3	Quick-Play Spell					D		Target 1 Spell/Trap Card on the field; destroy that target.
Narrow Pass	PGD	NarrowPass	Continuous Trap							This card can only be activated when both players have 2 monsters or less on their respective sides of the field. Both players can only Normal Summon up to 2 additional monsters on their sides of the field.
Necrovalley	DL3	Necrovalley1	Field Spell							All "Gravekeeper's" monsters gain 500 ATK and DEF. Cards in either player's Graveyard cannot be banished. Negate any card effect that would move a card in the Graveyard, other than itself, to a different place.
Necrovalley	PGD	Necrovalley1	Field Spell							All "Gravekeeper's" monsters gain 500 ATK and DEF. Cards in either player's Graveyard cannot be banished. Negate any card effect that would move a card in the Graveyard, other than itself, to a different place.
Needle Ceiling	PGD	NeedleCeiling1	Normal Trap					D		When there are 4 or more monsters on the field: Destroy all face-up monsters.
Needle Wall	PGD	NeedleWall	Continuous Trap							During your Standby Phase, roll a six-sided die once. Treat your opponent's Monster Card Zone as #'s 1-5, counting from your right. Destroy the monster that is in the same Monster Card Zone as the die result. If the result is 6, roll again.
Needle Worm	TP3	NeedleWorm1	Insect/Effect	Earth	2	750	600			FLIP: Send the top 5 cards of your opponent's Deck to the Graveyard.
Neko Mane King	MFC	NekoManeKing	Beast/Effect	Earth	1	0	0			During your opponent's turn, when this card is sent to the Graveyard by the effect of your opponent's Spell, Trap, or Monster Card, your opponent's turn ends.
Newdoria	PGD	Newdoria	Fiend/Effect	Dark	4	1200	800			When this card is destroyed by battle and sent to the Graveyard, destroy 1 monster on the field.
Nightmare Horse	PGD	NightmareHorse	Zombie/Effect	Dark	2	500	400			This card can attack your opponent directly even if there is a monster on your opponent's side of the field.
Nightmare Wheel	PGD	NightmareWheel1	Continuous Trap					D		Target 1 monster your opponent controls; it cannot attack or change its battle position. When it leaves the field, destroy this card. During each of your Standby Phases while that monster is on the field: Inflict 500 damage to your opponent.
Nimble Momonga	TP4	NimbleMomonga1	Beast/Effect	Earth	2	1000	100			When this card is destroyed by battle and sent to the Graveyard: Gain 1000 Life Points, then you can Special Summon any number of "Nimble Momongas" from your Deck in face-down Defense Position.
